path,symbol,tb_layer,reason
WebGestor/MesaAyuda/AdminProblemas_Define_BaseDatos.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Define_BaseDatos.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Define_Personas.aspx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Define_Personas.aspx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Define_Personas.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Define_Personas.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_DiferenciasTiempo.aspx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_DiferenciasTiempo.aspx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_DiferenciasTiempo.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_DiferenciasTiempo.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Lista_Enlace_TemasAyuda.aspx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Lista_Enlace_TemasAyuda.aspx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Lista_Enlace_TemasAyuda.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Lista_Enlace_TemasAyuda.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx.vb,Export,TB06,usa 'Export'
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx.vb,FileUpload,TB04,usa FileUpload
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx.vb,SaveAs,TB04,usa SaveAs
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx.vb,FileUpload,TB04,usa FileUpload
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx.vb,SaveAs,TB04,usa SaveAs
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx.vb,FileUpload,TB04,usa FileUpload
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx.vb,SaveAs,TB04,usa SaveAs
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Reportar.aspx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Reportar.aspx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Reportar.aspx.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/AdminProblemas_Reportar.aspx.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULACION DE RECEPCION.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULACION DE RECEPCION.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULACION RECEPCION DE EQUIPO 342.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULACION RECEPCION DE EQUIPO 342.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULACION SALIDA VERIFICAR.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULACION SALIDA VERIFICAR.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULACION SALIDA.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULACION SALIDA.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULAR SALIDA ERROR 3704.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ANULAR SALIDA ERROR 3704.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/CAMBIO DE MONEDA ORDENE DE COMPRA.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/CAMBIO DE MONEDA ORDENE DE COMPRA.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/CAMBIO DE PROVEEDOR.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/CAMBIO DE PROVEEDOR.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/Copia de ANEXO2+RM1212011+ACTFEB2013.xlsx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/Copia de ANEXO2+RM1212011+ACTFEB2013.xlsx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/DEVOLUCION DE EQUIPO AL PROVEEDOR.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/DEVOLUCION DE EQUIPO AL PROVEEDOR.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/DEVOLUCION POR PRESTAMO 2.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/DEVOLUCION POR PRESTAMO 2.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR DE BUSQUEDA.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR DE BUSQUEDA.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR DE RECEPCION ACCESORIO.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR DE RECEPCION ACCESORIO.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR DEVOLUCION POR PRESTAMO.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR DEVOLUCION POR PRESTAMO.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR GENERA OC.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR GENERA OC.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR RECEPCION.bmp,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ERROR RECEPCION.bmp,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/GUIA 10428.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/GUIA 10428.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/GUIA A CORREGIR.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/GUIA A CORREGIR.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/INCLUSION SUMA EN ORDEN DE COMPRA.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/INCLUSION SUMA EN ORDEN DE COMPRA.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/MENSAJE DE USUARIO CADUCADO GESTOR PLUS.docx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/MENSAJE DE USUARIO CADUCADO GESTOR PLUS.docx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ORDEN DE COMPRA REGISTRO DE FACTURA.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ORDEN DE COMPRA REGISTRO DE FACTURA.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ORDEN DE VENTA SIN ESTADO.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/ORDEN DE VENTA SIN ESTADO.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/PROCESO ANULACION.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/PROCESO ANULACION.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/RECEPCION  ERROR 11.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/RECEPCION  ERROR 11.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/RELACION OC OV.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/RELACION OC OV.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/REPORTE DE COSTOS DE ARTICULO.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/REPORTE DE COSTOS DE ARTICULO.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/REPORTE DE GUIA DE REMISION.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/REPORTE DE GUIA DE REMISION.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SALIDA A PROVEEDOR NO ENCUENTRA ARTICULOS.bmp,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SALIDA A PROVEEDOR NO ENCUENTRA ARTICULOS.bmp,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SALIDA DE MERCADERIA -21.bmp,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SALIDA DE MERCADERIA -21.bmp,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SALIDA DE MERCADERIA.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SALIDA DE MERCADERIA.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SALIDA NO GENERA.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SALIDA NO GENERA.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SERIES DUPLICADAS.bmp,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/SERIES DUPLICADAS.bmp,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/STOCK ART 1079.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/STOCK ART 1079.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/STOCK COMPROMETIDO.bmp,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/STOCK COMPROMETIDO.bmp,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/STOCK ERROR.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/STOCK ERROR.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/STOCK PARLANTES ERROR.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/STOCK PARLANTES ERROR.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/Thumbs.db,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/Thumbs.db,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/autoriza orden de venta.JPG,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/autoriza orden de venta.JPG,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/buttonhover2.gif,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/buttonhover2.gif,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/imag1.bmp,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Archivos/imag1.bmp,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Copia de ANEXO2+RM1212011+ACTFEB2013.xlsx,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/Copia de ANEXO2+RM1212011+ACTFEB2013.xlsx,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/PagPrincipal_MesaAyuda.master,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/PagPrincipal_MesaAyuda.master,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/PagPrincipal_MesaAyuda.master.vb,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/PagPrincipal_MesaAyuda.master.vb,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/imag1.bmp,name-match,TB01,match por 'mesaayuda' en nombre
WebGestor/MesaAyuda/imag1.bmp,name-match,TB02,match por 'mesaayuda' en nombre
WebGestor/OperadorLogistico/Inventario_Archivo_Telefonica.aspx.vb,Export,TB06,usa 'Export'
WebGestor/OperadorLogistico/Inventario_CargaAgenda.aspx.vb,Export,TB06,usa 'Export'
WebGestor/OperadorLogistico/Inventario_GuiaRemision.aspx.vb,Export,TB06,usa 'Export'
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Admin.aspx.vb,Export,TB06,usa 'Export'
WebGestor/OperadorLogistico/Inventario_Personas_xFechaEntrega.aspx.vb,Export,TB06,usa 'Export'
WebGestor/PersonalAgenda/Agenda_Tablas.aspx,name-match,TB06,match por 'tabla' en nombre
WebGestor/PersonalAgenda/Agenda_Tablas.aspx.vb,name-match,TB06,match por 'tabla' en nombre
WebGestor/Reportes/CasReporte_EvMOficina.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/IncTotal.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/IxC.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/IxE.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/IxO.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/Registro_ConsultaXOficina.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/Registro_ProductoXOficina.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/Registro_RankingTerritorial.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/Registro_TematicasXOficina.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/Registro_TerritorialXOficinas.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/RepCas_CargosContactan.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/RepCas_OfxProducto.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Reportes/ResumenBD.rpt,name-match,TB06,match por 'reportes' en nombre
WebGestor/Servicio/BaseDatos_Definicion.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Gestion_Inspeccion_Desplazamiento.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Inspeccion_Detalle.aspx.vb,DataSet,TB06,usa 'DataSet'
WebGestor/Servicio/Inspeccion_Equipo_Mantenimiento.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Inspeccion_ListaDetalleOficina.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Inspeccion_Lista_DatosAdicionales.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Inspeccion_Lista_DatosAdicionales_Usuarios.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Inspeccion_Lista_OfPendiente.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Inspeccion_Listado.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Inspeccion_Reporte_ReqAd.aspx,name-match,TB05,match por 'qa' en nombre
WebGestor/Servicio/Inspeccion_Reporte_ReqAd.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Inspeccion_Reporte_ReqAd.aspx.vb,name-match,TB05,match por 'qa' en nombre
WebGestor/Servicio/Inspeccion_Resumen.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Servicio/Temas/IMAGEN.jpeg,name-match,TB04,match por 'imagen' en nombre
WebGestor/ServicioIntegral/Imagenes/DEPA1.JPG,name-match,TB04,match por 'imagen' en nombre
WebGestor/ServicioIntegral/Imagenes/NECESIDADES INFORMATICAS.jpg,name-match,TB04,match por 'imagen' en nombre
WebGestor/ServicioIntegral/Imagenes/boton isotipo web-01.jpg,name-match,TB04,match por 'imagen' en nombre
WebGestor/Sistema/Mantenimiento_TablasEspeciales.aspx,name-match,TB06,match por 'tabla' en nombre
WebGestor/Sistema/Mantenimiento_TablasEspeciales.aspx.vb,name-match,TB06,match por 'tabla' en nombre
WebGestor/Sistema/Mantenimiento_TablasEspeciales_Activar.aspx,name-match,TB06,match por 'tabla' en nombre
WebGestor/Sistema/Mantenimiento_TablasEspeciales_Activar.aspx.vb,name-match,TB06,match por 'tabla' en nombre
WebGestor/Sistema/Personal_Mostrar.aspx.vb,FileUpload,TB04,usa FileUpload
WebGestor/Sistema/Personal_Mostrar.aspx.vb,SaveAs,TB04,usa SaveAs
WebGestor/Sistema/SegSistem_Exportar_Datos.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Sistema/Tablas_Especiales_Mantenimiento.aspx,name-match,TB06,match por 'tabla' en nombre
WebGestor/Sistema/Tablas_Especiales_Mantenimiento.aspx.vb,Export,TB06,usa 'Export'
WebGestor/Sistema/Tablas_Especiales_Mantenimiento.aspx.vb,name-match,TB06,match por 'tabla' en nombre
WebGestor/Ventas/Ventas_Registro_Oportunidades.aspx.vb,Export,TB06,usa 'Export'
WebGestor/pages/tables/data.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/dataTables.bootstrap.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/dataTables.bootstrap.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/dataTables.bootstrap.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/Readme.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/css/dataTables.autoFill.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/css/dataTables.autoFill.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/examples/columns.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/examples/complete-callback.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/examples/fill-both.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/examples/fill-horizontal.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/examples/scrolling.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/examples/simple.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/examples/step-callback.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/images/filler.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/js/dataTables.autoFill.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/AutoFill/js/dataTables.autoFill.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/License.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/Readme.md,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/css/dataTables.colReorder.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/css/dataTables.colReorder.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/alt_insert.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/col_filter.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/colvis.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/fixedcolumns.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/fixedheader.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/jqueryui.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/new_init.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/predefined.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/realtime.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/reset.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/scrolling.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/server_side.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/simple.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/examples/state_save.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/images/insert.png,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/js/dataTables.colReorder.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColReorder/js/dataTables.colReorder.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/License.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/Readme.md,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/css/dataTables.colVis.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/css/dataTables.colVis.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/css/dataTables.colvis.jqueryui.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/button_order.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/exclude_columns.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/group_columns.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/jqueryui.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/mouseover.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/new_init.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/restore.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/simple.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/text.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/title_callback.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/two_tables.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/examples/two_tables_identical.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/js/dataTables.colVis.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/ColVis/js/dataTables.colVis.min.js,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/License.txt,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/Readme.md,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/css/dataTables.fixedColumns.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/css/dataTables.fixedColumns.min.css,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/bootstrap.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/col_filter.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/colvis.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/css_size.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/index.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/index_column.html,name-match,TB06,match por 'data' en nombre
WebGestor/plugins/datatables/extensions/FixedColumns/examples/left_right_columns.html,name-match,TB06,match por 'data' en nombre
