path_rel,language,loc,avg_line_length,num_functions,decision_points,comment_lines,comment_ratio,complexity_score
WebGestor/Inventario/Inventario_EquiposxAlmacen.aspx.vb,vb,516,46.83,61,169,31,0.06,230
WebGestor/Inventario/Inventario_Estadistica.aspx,aspx,84,68.07,0,27,0,0.0,28
WebGestor/Inventario/Inventario_Estadistica.aspx.vb,vb,188,43.98,14,45,8,0.043,59
WebGestor/Inventario/Inventario_ExportarExcel.aspx,aspx,5,58.0,0,1,0,0.0,2
WebGestor/Inventario/Inventario_ExportarExcel.aspx.vb,vb,40,35.73,2,1,4,0.1,3
WebGestor/Inventario/Inventario_Flujo_Atencion_Diaria.aspx,aspx,177,65.37,0,40,0,0.0,41
WebGestor/Inventario/Inventario_Flujo_Atencion_Diaria.aspx.vb,vb,76,36.41,6,15,2,0.026,21
WebGestor/Inventario/Inventario_Galeria_Fotos_xBien.aspx,aspx,33,46.42,0,1,0,0.0,2
WebGestor/Inventario/Inventario_Galeria_Fotos_xBien.aspx.vb,vb,57,40.54,6,11,3,0.053,17
WebGestor/Inventario/Inventario_Garantia_Equipos.aspx,aspx,169,114.93,0,53,0,0.0,54
WebGestor/Inventario/Inventario_Garantia_Equipos.aspx.vb,vb,143,55.94,26,26,1,0.007,52
WebGestor/Inventario/Inventario_Gastos.aspx,aspx,568,65.78,0,117,0,0.0,118
WebGestor/Inventario/Inventario_Gastos.aspx.vb,vb,459,52.78,37,152,38,0.083,189
WebGestor/Inventario/Inventario_GenerarGuia.aspx,aspx,682,72.4,0,203,0,0.0,204
WebGestor/Inventario/Inventario_GenerarGuia.aspx.vb,vb,1219,72.59,66,326,33,0.027,392
WebGestor/Inventario/Inventario_GenerarGuia_SinSalida.aspx,aspx,852,74.23,0,238,0,0.0,239
WebGestor/Inventario/Inventario_GenerarGuia_SinSalida.aspx.vb,vb,1765,73.17,107,453,134,0.076,560
WebGestor/Inventario/Inventario_GenerarLista.aspx,aspx,614,70.9,0,139,0,0.0,140
WebGestor/Inventario/Inventario_GenerarLista.aspx.vb,vb,408,51.54,39,120,2,0.005,159
WebGestor/Inventario/Inventario_Geolocalizacion_xBien.aspx,aspx,41,41.8,0,2,0,0.0,3
WebGestor/Inventario/Inventario_Geolocalizacion_xBien.aspx.vb,vb,11,25.55,2,2,0,0.0,4
WebGestor/Inventario/Inventario_GPS.aspx,aspx,253,63.44,0,76,0,0.0,77
WebGestor/Inventario/Inventario_GPS.aspx.vb,vb,909,52.63,58,209,77,0.085,267
WebGestor/Inventario/Inventario_Guia_Transportista.aspx,aspx,418,77.2,0,54,0,0.0,55
WebGestor/Inventario/Inventario_Guia_Transportista.aspx.vb,vb,280,48.09,20,57,32,0.114,77
WebGestor/Inventario/Inventario_GuiaRemision_Masiva.aspx,aspx,737,73.3,0,197,0,0.0,198
WebGestor/Inventario/Inventario_GuiaRemision_Masiva.aspx.vb,vb,875,78.59,70,190,26,0.03,260
WebGestor/Inventario/Inventario_GuiaRemision_Transporte.aspx,aspx,308,68.4,0,40,0,0.0,41
WebGestor/Inventario/Inventario_GuiaRemision_Transporte.aspx.vb,vb,214,43.46,21,51,5,0.023,72
WebGestor/Inventario/Inventario_Imprimir_Placas.aspx,aspx,59,48.54,0,13,0,0.0,14
WebGestor/Inventario/Inventario_Imprimir_Placas.aspx.vb,vb,372,43.01,6,43,39,0.105,49
WebGestor/Inventario/Inventario_Informacion_Bienes.aspx,aspx,199,79.53,0,93,0,0.0,94
WebGestor/Inventario/Inventario_Informacion_Bienes.aspx.vb,vb,102,44.21,6,25,12,0.118,31
WebGestor/Inventario/Inventario_Ingreso_Bienes_Desuso.aspx,aspx,792,77.11,0,252,0,0.0,253
WebGestor/Inventario/Inventario_Ingreso_Bienes_Desuso.aspx.vb,vb,4291,101.14,107,1334,136,0.032,1441
WebGestor/Inventario/Inventario_Ingreso_Equipos.aspx,aspx,579,73.65,0,136,0,0.0,137
WebGestor/Inventario/Inventario_Ingreso_Equipos.aspx.vb,vb,781,49.69,92,305,10,0.013,397
WebGestor/Inventario/Inventario_Ingreso_Equipos_Registrar.aspx,aspx,695,81.85,0,181,0,0.0,182
WebGestor/Inventario/Inventario_Ingreso_Equipos_Registrar.aspx.vb,vb,1379,63.91,78,484,25,0.018,562
WebGestor/Inventario/Inventario_Ingreso_Placas.aspx,aspx,137,68.54,0,51,0,0.0,52
WebGestor/Inventario/Inventario_Ingreso_Placas.aspx.designer.vb,vb,240,36.29,0,25,182,0.758,26
WebGestor/Inventario/Inventario_Ingreso_Placas.aspx.vb,vb,211,41.01,31,41,1,0.005,72
WebGestor/Inventario/Inventario_Ingreso_Series.aspx,aspx,293,93.49,0,107,0,0.0,108
WebGestor/Inventario/Inventario_Ingreso_Series.aspx.vb,vb,1122,62.39,45,375,57,0.051,420
WebGestor/Inventario/Inventario_Interface_GPS.aspx,aspx,380,66.55,0,117,0,0.0,118
WebGestor/Inventario/Inventario_Interface_GPS.aspx.vb,vb,1721,57.21,86,359,107,0.062,445
WebGestor/Inventario/Inventario_Kardex.aspx,aspx,520,86.66,0,140,0,0.0,141
WebGestor/Inventario/Inventario_Kardex.aspx.vb,vb,423,59.13,33,168,91,0.215,201
WebGestor/Inventario/Inventario_Lista_BienesInventariado.aspx,aspx,323,72.15,0,102,0,0.0,103
WebGestor/Inventario/Inventario_Lista_BienesInventariado.aspx.vb,vb,521,41.82,36,142,22,0.042,178
WebGestor/Inventario/Inventario_Lista_EquiposATratar.aspx,aspx,214,71.93,0,42,0,0.0,43
WebGestor/Inventario/Inventario_Lista_EquiposATratar.aspx.vb,vb,111,43.03,12,14,0,0.0,26
WebGestor/Inventario/Inventario_Lista_Oficina_SinUbicaciones.aspx,aspx,54,49.57,0,12,0,0.0,13
WebGestor/Inventario/Inventario_Lista_Oficina_SinUbicaciones.aspx.vb,vb,107,43.77,8,32,4,0.037,40
WebGestor/Inventario/Inventario_ListaTablaMovimientos_ParaGps.aspx,aspx,56,59.89,0,18,0,0.0,19
WebGestor/Inventario/Inventario_ListaTablaMovimientos_ParaGps.aspx.vb,vb,36,35.83,4,12,2,0.056,16
WebGestor/Inventario/Inventario_Monitoreo.aspx,aspx,512,65.67,0,106,0,0.0,107
WebGestor/Inventario/Inventario_Monitoreo.aspx.vb,vb,421,43.9,34,109,7,0.017,143
WebGestor/Inventario/Inventario_Movimiento_Equipos.aspx,aspx,533,73.54,0,125,0,0.0,126
WebGestor/Inventario/Inventario_Movimiento_Equipos.aspx.vb,vb,279,64.7,25,103,3,0.011,128
WebGestor/Inventario/Inventario_Pedido_Listado.aspx,aspx,77,74.94,0,35,0,0.0,36
WebGestor/Inventario/Inventario_Pedido_Listado.aspx.vb,vb,237,51.26,12,61,9,0.038,73
WebGestor/Inventario/Inventario_Pedidos.aspx,aspx,373,73.13,0,89,0,0.0,90
WebGestor/Inventario/Inventario_Pedidos.aspx.vb,vb,296,45.38,43,69,0,0.0,112
WebGestor/Inventario/Inventario_PopPud_DatosOficina.aspx,aspx,121,63.21,0,24,0,0.0,25
WebGestor/Inventario/Inventario_PopPud_DatosOficina.aspx.vb,vb,60,46.9,6,12,0,0.0,18
WebGestor/Inventario/Inventario_Programacion.aspx,aspx,38,40.53,0,8,0,0.0,9
WebGestor/Inventario/Inventario_Programacion.aspx.vb,vb,5,17.8,0,0,0,0.0,1
WebGestor/Inventario/Inventario_Recepcion_IngSeries.aspx,aspx,299,92.25,0,107,0,0.0,108
WebGestor/Inventario/Inventario_Recepcion_IngSeries.aspx.vb,vb,1122,63.98,46,381,25,0.022,427
WebGestor/Inventario/Inventario_Recepcion_Listado.aspx,aspx,856,69.06,0,218,0,0.0,219
WebGestor/Inventario/Inventario_Recepcion_Listado.aspx.vb,vb,1617,60.03,117,549,80,0.049,666
WebGestor/Inventario/Inventario_Recepcion_Registrar.aspx,aspx,845,82.64,0,226,0,0.0,227
WebGestor/Inventario/Inventario_Recepcion_Registrar.aspx.vb,vb,1641,63.3,91,588,53,0.032,679
WebGestor/Inventario/Inventario_Regularizar_Equipos.aspx,aspx,214,70.02,0,72,0,0.0,73
WebGestor/Inventario/Inventario_Regularizar_Equipos.aspx.vb,vb,483,64.13,30,235,0,0.0,265
WebGestor/Inventario/inventario_Regularizar_UbicacionCarga.aspx,aspx,194,61.91,0,57,0,0.0,58
WebGestor/Inventario/inventario_Regularizar_UbicacionCarga.aspx.vb,vb,160,41.09,24,31,1,0.006,55
WebGestor/Inventario/Inventario_Relacion_BienesInv.aspx,aspx,296,71.86,0,105,0,0.0,106
WebGestor/Inventario/Inventario_Relacion_BienesInv.aspx.vb,vb,1965,49.96,88,442,122,0.062,530
WebGestor/Inventario/Inventario_Relacion_Equipos_Prestados.aspx,aspx,302,81.03,0,112,0,0.0,113
WebGestor/Inventario/Inventario_Relacion_Equipos_Prestados.aspx.vb,vb,184,60.11,18,62,0,0.0,80
WebGestor/Inventario/Inventario_Relacion_GuiaInterna.aspx,aspx,477,64.48,0,120,0,0.0,121
WebGestor/Inventario/Inventario_Relacion_GuiaInterna.aspx.vb,vb,660,53.61,40,112,36,0.055,152
WebGestor/Inventario/Inventario_Relacion_GuiaRemision.aspx,aspx,497,65.35,0,128,0,0.0,129
WebGestor/Inventario/Inventario_Relacion_GuiaRemision.aspx.vb,vb,812,53.54,56,131,44,0.054,187
WebGestor/Inventario/Inventario_Relacion_Movimientos.aspx,aspx,297,69.64,0,65,0,0.0,66
WebGestor/Inventario/Inventario_Relacion_Movimientos.aspx.vb,vb,308,51.49,36,71,15,0.049,107
WebGestor/Inventario/Inventario_Relacion_Salidas_Almacent.aspx,aspx,373,75.79,0,101,0,0.0,102
WebGestor/Inventario/Inventario_Relacion_Salidas_Almacent.aspx.vb,vb,313,52.92,16,96,3,0.01,112
WebGestor/Inventario/Inventario_Relacion_Salidas_CCosto.aspx,aspx,238,69.23,0,70,0,0.0,71
WebGestor/Inventario/Inventario_Relacion_Salidas_CCosto.aspx.vb,vb,247,51.64,14,78,2,0.008,92
WebGestor/Inventario/Inventario_Resumen.aspx,aspx,372,67.09,0,112,0,0.0,113
WebGestor/Inventario/Inventario_Resumen.aspx.vb,vb,2251,49.22,96,484,165,0.073,580
WebGestor/Inventario/Inventario_Resumen_Estadistica.aspx,aspx,140,72.24,0,42,0,0.0,43
WebGestor/Inventario/Inventario_Resumen_Estadistica.aspx.vb,vb,189,48.09,20,40,6,0.032,60
WebGestor/Inventario/Inventario_Resumen_Oficinas.aspx,aspx,265,59.52,0,39,0,0.0,40
WebGestor/Inventario/Inventario_Resumen_Oficinas.aspx.vb,vb,210,44.24,14,72,11,0.052,86
WebGestor/Inventario/Inventario_SalidaIngreso_Alavez.aspx,aspx,542,74.32,0,158,0,0.0,159
WebGestor/Inventario/Inventario_SalidaIngreso_Alavez.aspx.vb,vb,2075,82.64,95,666,85,0.041,761
WebGestor/Inventario/Inventario_SalidasEnv_xRecibir.aspx,aspx,321,85.33,0,119,0,0.0,120
WebGestor/Inventario/Inventario_SalidasEnv_xRecibir.aspx.vb,vb,666,68.73,30,174,70,0.105,204
WebGestor/Inventario/Inventario_Stock_Articulos.aspx,aspx,383,72.36,0,86,0,0.0,87
WebGestor/Inventario/Inventario_Stock_Articulos.aspx.vb,vb,638,49.56,73,247,97,0.152,320
WebGestor/Inventario/Inventario_Ubicacion.aspx,aspx,790,72.62,0,213,0,0.0,214
WebGestor/Inventario/Inventario_Ubicacion.aspx.designer.vb,vb,600,37.02,0,81,462,0.77,82
WebGestor/Inventario/Inventario_Ubicacion.aspx.vb,vb,1011,50.47,123,293,4,0.004,416
WebGestor/Inventario/Inventario_Verificacion_Nueva.aspx,aspx,1240,74.31,0,338,0,0.0,339
WebGestor/Inventario/Inventario_Verificacion_Nueva.aspx.vb,vb,2274,55.7,163,909,34,0.015,1072
WebGestor/Inventario/Inventario_Verificar.aspx,aspx,1666,74.45,0,425,0,0.0,426
WebGestor/Inventario/Inventario_Verificar.aspx.designer.vb,vb,861,37.21,0,121,665,0.772,122
WebGestor/Inventario/Inventario_Verificar.aspx.vb,vb,3098,57.63,201,1225,54,0.017,1426
WebGestor/Inventario/Inventario_Verificar_Masivo.aspx,aspx,364,73.96,0,105,0,0.0,106
WebGestor/Inventario/Inventario_Verificar_Masivo.aspx.vb,vb,652,56.0,34,279,31,0.048,313
WebGestor/Inventario/Inventario_Verificar_SinImagen.aspx,aspx,1111,73.93,0,301,0,0.0,302
WebGestor/Inventario/Inventario_Verificar_SinImagen.aspx.vb,vb,1930,56.19,149,831,11,0.006,980
WebGestor/Inventario/Invnetario_Relacion_EquiposConciliados.aspx,aspx,170,69.71,0,50,0,0.0,51
WebGestor/Inventario/Invnetario_Relacion_EquiposConciliados.aspx.vb,vb,208,43.35,23,57,4,0.019,80
WebGestor/Inventario/InvReport_Recepcion.aspx,aspx,20,108.4,0,4,0,0.0,5
WebGestor/Inventario/InvReport_Recepcion.aspx.vb,vb,37,41.11,4,7,8,0.216,11
WebGestor/Inventario/Manejador.ashx,ashx,25,39.24,0,5,0,0.0,6
WebGestor/Inventario/Master_Inventario.master.vb,vb,5,17.8,0,0,0,0.0,1
WebGestor/Inventario/PagPrincipal_Inv.master.vb,vb,20,42.6,2,5,0,0.0,7
WebGestor/Inventario/ProductoSku.ashx,ashx,70,41.4,0,9,0,0.0,10
WebGestor/Inventario/RecepcionHandler.ashx,ashx,39,35.87,0,5,0,0.0,6
WebGestor/Inventario/RecepGuiaHandler.ashx,ashx,39,35.92,0,5,0,0.0,6
WebGestor/Inventario/SerieImagen.ashx,ashx,40,34.9,0,5,0,0.0,6
WebGestor/Inventario/TomarFoto.aspx,aspx,165,31.07,0,0,0,0.0,1
WebGestor/Inventario/TomarFoto.aspx.vb,vb,5,15.0,0,0,0,0.0,1
WebGestor/Js/bootstrap.js,javascript,1726,26.74,142,146,1,0.001,288
WebGestor/Js/bootstrap.min.js,javascript,7,5266.0,19,63,0,0.0,82
WebGestor/Js/bootstrapValidator.js,javascript,8231,38.59,30,1370,421,0.051,1400
WebGestor/Js/dataTables.bootstrap.min.js,javascript,8,243.88,0,14,0,0.0,15
WebGestor/Js/highcharts-3d.js,javascript,81,457.22,7,66,1,0.012,73
WebGestor/Js/highcharts-3d.src.js,javascript,4358,30.94,148,304,199,0.046,452
WebGestor/Js/highcharts-more.js,javascript,69,447.74,1,51,1,0.014,52
WebGestor/Js/highcharts-more.src.js,javascript,5018,31.53,138,422,227,0.045,560
WebGestor/Js/highcharts.js,javascript,402,499.63,19,549,1,0.002,568
WebGestor/Js/highcharts.src.js,javascript,40819,33.04,1614,4320,2165,0.053,5934
WebGestor/Js/Java.js,javascript,5,24.0,0,0,0,0.0,1
WebGestor/Js/jquery.dataTables.min.js,javascript,166,496.73,92,417,0,0.0,509
WebGestor/Js/jquery.min.js,javascript,11015,25.66,119,1937,1662,0.151,2056
WebGestor/Js/locationpicker.jquery.js,javascript,400,46.84,8,74,0,0.0,82
WebGestor/Js/main.js,javascript,71,23.63,4,8,0,0.0,12
WebGestor/Js/Popup.js,javascript,19,16.58,5,3,0,0.0,8
WebGestor/Js/PopupArticulos.js,javascript,17,13.35,4,0,0,0.0,4
WebGestor/Js/validacliente.js,javascript,7,37.43,1,1,0,0.0,2
WebGestor/MapaWeb.aspx,aspx,66,37.35,0,0,0,0.0,1
WebGestor/MapaWeb.aspx.vb,vb,5,12.4,0,0,0,0.0,1
WebGestor/MasterPage_Ejemplo.master.vb,vb,5,15.8,0,0,0,0.0,1
WebGestor/menu.js,javascript,23,16.65,2,1,1,0.043,3
WebGestor/Menu/_Default.aspx,aspx,42,253.17,0,27,0,0.0,28
WebGestor/Menu/_Default.aspx.vb,vb,478,63.97,21,235,38,0.079,256
WebGestor/Menu/Contacto.aspx,aspx,214,61.85,0,33,0,0.0,34
WebGestor/Menu/Contacto.aspx.vb,vb,110,48.85,13,53,6,0.055,66
WebGestor/Menu/Detalle.aspx,aspx,183,73.38,0,11,0,0.0,12
WebGestor/Menu/Detalle.aspx.vb,vb,215,69.74,8,90,28,0.13,98
WebGestor/Menu/HEstiloMenu.css,css,1,109.0,0,0,0,0.0,1
WebGestor/Menu/IngresarElemento.aspx,aspx,221,58.79,0,26,0,0.0,27
WebGestor/Menu/IngresarElemento.aspx.vb,vb,199,64.73,19,78,10,0.05,97
WebGestor/Menu/menu.ascx,ascx,29,45.55,0,1,0,0.0,2
WebGestor/Menu/Menu.ascx.vb,vb,91,41.12,12,29,12,0.132,41
WebGestor/Menu/MenuPrincipal.ascx,ascx,28,47.75,0,1,0,0.0,2
WebGestor/Menu/MenuPrincipal.ascx.vb,vb,83,46.53,8,26,1,0.012,34
WebGestor/Menu/PagMenu.master.vb,vb,39,47.26,2,15,1,0.026,17
WebGestor/Menu/Subscriptor.aspx,aspx,164,60.53,0,23,0,0.0,24
WebGestor/Menu/Subscriptor.aspx.vb,vb,132,43.17,11,44,3,0.023,55
WebGestor/MenuEstiloEj.css,css,254,24.85,0,0,0,0.0,1
WebGestor/MenuWeb/MenuWeb_Definicion.aspx,aspx,251,136.57,0,101,0,0.0,102
WebGestor/MenuWeb/MenuWeb_Definicion.aspx.vb,vb,684,59.96,68,271,4,0.006,339
WebGestor/MenuWeb/MenuWeb_Elementos.aspx,aspx,219,57.19,0,44,0,0.0,45
WebGestor/MenuWeb/MenuWeb_Elementos.aspx.vb,vb,244,56.34,19,91,8,0.033,110
WebGestor/MenuWeb/MenuWeb_Registra_Auspiciador.aspx,aspx,281,64.58,0,33,0,0.0,34
WebGestor/MenuWeb/MenuWeb_Registra_Auspiciador.aspx.vb,vb,108,58.97,20,44,0,0.0,64
WebGestor/MenuWeb/MenuWeb_Registra_Elemento.aspx,aspx,349,76.74,0,63,0,0.0,64
WebGestor/MenuWeb/MenuWeb_Registra_Elemento.aspx.vb,vb,133,68.58,16,73,0,0.0,89
WebGestor/MenuWeb/PagPrincipal_MenuWeb.master.vb,vb,20,41.0,2,5,0,0.0,7
WebGestor/MesaAyuda/AdminProblemas_Creacion.aspx,aspx,291,215.31,0,201,0,0.0,202
WebGestor/MesaAyuda/AdminProblemas_Creacion.aspx.vb,vb,879,60.97,78,337,33,0.038,415
WebGestor/MesaAyuda/AdminProblemas_Creacion2.aspx,aspx,353,73.21,0,97,0,0.0,98
WebGestor/MesaAyuda/AdminProblemas_Creacion2.aspx.vb,vb,574,60.09,37,238,61,0.106,275
WebGestor/MesaAyuda/AdminProblemas_Creacion21.aspx,aspx,352,70.98,0,98,0,0.0,99
WebGestor/MesaAyuda/AdminProblemas_Creacion21.aspx.vb,vb,571,60.07,35,238,34,0.06,273
WebGestor/MesaAyuda/AdminProblemas_Creacion_Edicion.aspx,aspx,257,252.82,0,199,0,0.0,200
WebGestor/MesaAyuda/AdminProblemas_Creacion_Edicion.aspx.vb,vb,862,61.07,77,331,12,0.014,408
WebGestor/MesaAyuda/AdminProblemas_Define_BaseDatos.aspx,aspx,282,72.98,0,67,0,0.0,68
WebGestor/MesaAyuda/AdminProblemas_Define_BaseDatos.aspx.vb,vb,303,64.45,33,142,2,0.007,175
WebGestor/MesaAyuda/AdminProblemas_Define_Personas.aspx,aspx,210,89.89,0,60,0,0.0,61
WebGestor/MesaAyuda/AdminProblemas_Define_Personas.aspx.vb,vb,262,68.26,28,106,0,0.0,134
WebGestor/MesaAyuda/AdminProblemas_DefineTablas1.aspx,aspx,209,117.31,0,66,0,0.0,67
WebGestor/MesaAyuda/AdminProblemas_DefineTablas1.aspx.vb,vb,347,49.89,52,100,0,0.0,152
WebGestor/MesaAyuda/AdminProblemas_DefineTablas2.aspx,aspx,188,155.24,0,74,0,0.0,75
WebGestor/MesaAyuda/AdminProblemas_DefineTablas2.aspx.vb,vb,429,52.02,73,114,5,0.012,187
WebGestor/MesaAyuda/AdminProblemas_DiferenciasTiempo.aspx,aspx,94,70.77,0,18,0,0.0,19
WebGestor/MesaAyuda/AdminProblemas_DiferenciasTiempo.aspx.vb,vb,59,40.97,8,11,17,0.288,19
WebGestor/MesaAyuda/AdminProblemas_Lista_Enlace_TemasAyuda.aspx,aspx,148,67.32,0,27,0,0.0,28
WebGestor/MesaAyuda/AdminProblemas_Lista_Enlace_TemasAyuda.aspx.vb,vb,117,47.15,18,26,2,0.017,44
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx,aspx,279,212.96,0,197,0,0.0,198
WebGestor/MesaAyuda/AdminProblemas_Listado.aspx.vb,vb,886,59.98,73,330,29,0.033,403
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx,aspx,1188,69.51,0,288,0,0.0,289
WebGestor/MesaAyuda/AdminProblemas_Registrar.aspx.vb,vb,870,60.25,112,335,79,0.091,447
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx,aspx,1215,69.54,0,287,0,0.0,288
WebGestor/MesaAyuda/AdminProblemas_Registrar_Fecha.aspx.vb,vb,878,60.81,115,332,80,0.091,447
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx,aspx,738,64.62,0,161,0,0.0,162
WebGestor/MesaAyuda/AdminProblemas_Registrar_Usuario.aspx.vb,vb,668,62.96,73,273,34,0.051,346
WebGestor/MesaAyuda/AdminProblemas_Reportar.aspx,aspx,413,57.13,0,41,0,0.0,42
WebGestor/MesaAyuda/AdminProblemas_Reportar.aspx.vb,vb,324,57.19,39,138,7,0.022,177
WebGestor/MesaAyuda/PagPrincipal_MesaAyuda.master.vb,vb,20,41.1,2,5,0,0.0,7
WebGestor/MP_Principal.master.vb,vb,138,57.02,10,37,9,0.065,47
WebGestor/MProyLeft.ascx,ascx,28,39.04,0,1,0,0.0,2
WebGestor/MProyLeft.ascx.vb,vb,158,54.61,16,42,15,0.095,58
WebGestor/MProyRight.ascx,ascx,26,52.15,0,3,0,0.0,4
WebGestor/MProyRight.ascx.vb,vb,125,47.68,12,40,11,0.088,52
WebGestor/My Project/Application.Designer.vb,vb,12,33.08,0,0,7,0.583,1
WebGestor/My Project/AssemblyInfo.vb,vb,34,34.97,0,5,15,0.441,6
WebGestor/My Project/MyExtensions/MyWebExtension.vb,vb,73,46.74,0,13,19,0.26,14
WebGestor/My Project/Resources.Designer.vb,vb,61,44.34,0,2,21,0.344,3
WebGestor/My Project/Settings.Designer.vb,vb,72,39.21,2,12,7,0.097,14
WebGestor/OperadorLogistico/Inventario_Archivo_Telefonica.aspx,aspx,196,54.55,0,24,0,0.0,25
WebGestor/OperadorLogistico/Inventario_Archivo_Telefonica.aspx.vb,vb,73,41.1,12,13,2,0.027,25
WebGestor/OperadorLogistico/Inventario_CargaAgenda.aspx,aspx,78,54.19,0,5,0,0.0,6
WebGestor/OperadorLogistico/Inventario_CargaAgenda.aspx.vb,vb,152,58.89,9,36,6,0.039,45
WebGestor/OperadorLogistico/Inventario_GuiaArchivo.aspx,aspx,182,56.97,0,23,0,0.0,24
WebGestor/OperadorLogistico/Inventario_GuiaArchivo.aspx.vb,vb,48,38.56,10,7,1,0.021,17
WebGestor/OperadorLogistico/Inventario_GuiaRemision.aspx,aspx,440,81.54,0,115,0,0.0,116
WebGestor/OperadorLogistico/Inventario_GuiaRemision.aspx.vb,vb,344,50.73,34,118,17,0.049,152
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Admin.aspx,aspx,452,82.53,0,122,0,0.0,123
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Admin.aspx.vb,vb,329,49.4,38,109,3,0.009,147
WebGestor/OperadorLogistico/Inventario_GuiaRemision_CargaArch.aspx,aspx,390,73.95,0,52,0,0.0,53
WebGestor/OperadorLogistico/Inventario_GuiaRemision_CargaArch.aspx.vb,vb,130,54.02,12,18,0,0.0,30
WebGestor/OperadorLogistico/Inventario_GuiaRemision_CargaArch_Admin.aspx,aspx,407,73.61,0,54,0,0.0,55
WebGestor/OperadorLogistico/Inventario_GuiaRemision_CargaArch_Admin.aspx.vb,vb,145,52.73,14,24,0,0.0,38
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Update.aspx,aspx,426,83.36,0,112,0,0.0,113
WebGestor/OperadorLogistico/Inventario_GuiaRemision_Update.aspx.vb,vb,313,53.03,31,112,7,0.022,143
WebGestor/OperadorLogistico/Inventario_Personas.aspx,aspx,190,91.25,0,47,0,0.0,48
WebGestor/OperadorLogistico/Inventario_Personas.aspx.vb,vb,103,51.64,17,23,0,0.0,40
WebGestor/OperadorLogistico/Inventario_Personas_xFechaEntrega.aspx,aspx,356,62.52,0,58,0,0.0,59
WebGestor/OperadorLogistico/Inventario_Personas_xFechaEntrega.aspx.vb,vb,136,48.14,16,25,1,0.007,41
WebGestor/OperadorLogistico/PagPrincipal_OpLogistico.master.vb,vb,20,41.25,2,5,1,0.05,7
WebGestor/PaginaMaestra_Web.master.vb,vb,11,23.64,2,0,0,0.0,2
WebGestor/PaginaPrincipal.aspx,aspx,73,64.08,0,5,0,0.0,6
WebGestor/PaginaPrincipal.aspx.vb,vb,145,54.88,11,57,15,0.103,68
WebGestor/PagPrincipal.master.vb,vb,20,42.45,2,5,1,0.05,7
WebGestor/PagPrincipal_A.master.vb,vb,24,40.75,2,5,1,0.042,7
WebGestor/PersonalAgenda/Agenda_Citas.aspx,aspx,575,111.49,0,115,0,0.0,116
WebGestor/PersonalAgenda/Agenda_Citas.aspx.vb,vb,1044,61.22,56,452,37,0.035,508
WebGestor/PersonalAgenda/Agenda_Entrevista.aspx,aspx,677,114.37,0,140,0,0.0,141
WebGestor/PersonalAgenda/Agenda_Entrevista.aspx.vb,vb,982,69.16,86,408,18,0.018,494
WebGestor/PersonalAgenda/Agenda_Tablas.aspx,aspx,254,124.26,0,116,0,0.0,117
WebGestor/PersonalAgenda/Agenda_Tablas.aspx.vb,vb,1205,54.14,106,461,72,0.06,567
WebGestor/PersonalAgenda/PagPrincipal_PersonalAgenda.master.vb,vb,20,41.35,2,5,0,0.0,7
WebGestor/plugins/bootstrap-slider/bootstrap-slider.js,javascript,1167,29.99,8,162,48,0.041,170
WebGestor/plugins/bootstrap-slider/slider.css,css,169,25.12,0,0,0,0.0,1
WebGestor/plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.min.js,javascript,6,22906.83,111,651,0,0.0,762
WebGestor/plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css,css,102,21.88,0,0,0,0.0,1
WebGestor/plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.js,javascript,350,28.31,3,25,4,0.011,28
WebGestor/plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.min.css,css,3,691.33,0,0,0,0.0,1
WebGestor/plugins/chartjs/Chart.js,javascript,3457,30.56,42,308,330,0.095,350
WebGestor/plugins/chartjs/Chart.min.js,javascript,11,4711.82,1,80,0,0.0,81
WebGestor/plugins/ckeditor/adapters/jquery.js,javascript,10,299.1,0,20,0,0.0,21
WebGestor/plugins/ckeditor/build-config.js,javascript,142,15.26,0,3,0,0.0,4
WebGestor/plugins/ckeditor/ckeditor.js,javascript,900,510.02,320,2803,0,0.0,3123
WebGestor/plugins/ckeditor/config.js,javascript,38,33.76,0,5,8,0.211,6
WebGestor/plugins/ckeditor/contents.css,css,123,13.04,0,0,0,0.0,1
WebGestor/plugins/ckeditor/lang/af.js,javascript,5,2380.0,0,35,0,0.0,36
WebGestor/plugins/ckeditor/lang/ar.js,javascript,5,2270.6,0,15,0,0.0,16
WebGestor/plugins/ckeditor/lang/bg.js,javascript,5,2504.8,0,18,0,0.0,19
WebGestor/plugins/ckeditor/lang/bn.js,javascript,5,2378.2,0,35,0,0.0,36
WebGestor/plugins/ckeditor/lang/bs.js,javascript,5,2377.4,0,40,0,0.0,41
WebGestor/plugins/ckeditor/lang/ca.js,javascript,5,2615.0,0,38,0,0.0,39
