path_rel,endpoint_type,has_codebehind,codebehind_path,loc,size_bytes,sha1
WebGestor/ServicioIntegral/SIntegral_Servicio_Detalle_.aspx,page,yes,WebGestor/ServicioIntegral/SIntegral_Servicio_Detalle_.aspx.vb,106,7741,4f83687ee7d5ae91d8166fbed702d03d2792a937
WebGestor/ServicioIntegral/SIntegral_Servicio_Proveedor.aspx,page,yes,WebGestor/ServicioIntegral/SIntegral_Servicio_Proveedor.aspx.vb,199,21551,466de0b1b1ac5d8e88f83b129bd720c3ce92052e
WebGestor/Sistema/General_Relacion_Categoria_Usuario.aspx,page,yes,WebGestor/Sistema/General_Relacion_Categoria_Usuario.aspx.vb,252,16643,803ba4973763d51a8c4e931d7aa197a9e6f17760
WebGestor/Sistema/Mantenimiento_TablasEspeciales.aspx,page,yes,WebGestor/Sistema/Mantenimiento_TablasEspeciales.aspx.vb,176,22188,0845713830fdfc1eba9f41e14a144a47c2dfb836
WebGestor/Sistema/Mantenimiento_TablasEspeciales_Activar.aspx,page,yes,WebGestor/Sistema/Mantenimiento_TablasEspeciales_Activar.aspx.vb,188,13444,07be9b5df25709d309546b19fbde63fd6ca7b4e2
WebGestor/Sistema/Personal_Mostrar.aspx,page,yes,WebGestor/Sistema/Personal_Mostrar.aspx.vb,283,17057,3c21bbc6a7f55222a539262f028f70aaa84bbb01
WebGestor/Sistema/SegSistem_Exportar_Datos.aspx,page,yes,WebGestor/Sistema/SegSistem_Exportar_Datos.aspx.vb,5,294,b65e394047c9e31cbc4833e4b88c21601cb1c24c
WebGestor/Sistema/SegSistema_CambioContraseña.aspx,page,yes,WebGestor/Sistema/SegSistema_CambioContraseña.aspx.vb,122,8452,309655016e4c8b4aebcd8d49d6db51931703e330
WebGestor/Sistema/SegSistema_Mant_Modulos.aspx,page,yes,WebGestor/Sistema/SegSistema_Mant_Modulos.aspx.vb,191,13322,786167bdfc25bd3178f7fac9a27708886771764c
WebGestor/Sistema/SegSistema_Mant_Paginas.aspx,page,yes,WebGestor/Sistema/SegSistema_Mant_Paginas.aspx.vb,112,14625,54aa77ef44574df7a66cad8c489f95c976ca8795
WebGestor/Sistema/SegSistema_Mant_Perfiles.aspx,page,yes,WebGestor/Sistema/SegSistema_Mant_Perfiles.aspx.vb,330,34251,114a4b323d41bec3dd2bb199d29a6b62a539a028
WebGestor/Sistema/SegSistema_Mant_Usuarios.aspx,page,yes,WebGestor/Sistema/SegSistema_Mant_Usuarios.aspx.vb,446,40854,cf50e9a9f59e9135d46fc82e287346bc0184bb71
WebGestor/Sistema/SegSistema_MensajeOk.aspx,page,yes,WebGestor/Sistema/SegSistema_MensajeOk.aspx.vb,57,2780,a8d713a18e1000b000a78d38bc13bb0d792e3699
WebGestor/Sistema/SegSistema_MenuPrincipal.aspx,page,yes,WebGestor/Sistema/SegSistema_MenuPrincipal.aspx.vb,4,298,b3b5ade86dc80bf1c9cb83dd626cb96b8921f8d2
WebGestor/Sistema/SegSistema_NuevoUsuario.aspx,page,yes,WebGestor/Sistema/SegSistema_NuevoUsuario.aspx.vb,548,35838,e923fdbcb68e6f37875c6120080f9ec549ad5728
WebGestor/Sistema/SegSistema_OlvidoContraseña.aspx,page,yes,WebGestor/Sistema/SegSistema_OlvidoContraseña.aspx.vb,98,5473,aa80c67322d6c6b16791bc336cf34aa21cfb0949
WebGestor/Sistema/Tablas_Especiales_Mantenimiento.aspx,page,yes,WebGestor/Sistema/Tablas_Especiales_Mantenimiento.aspx.vb,237,18830,ae6bba2884c6bb1553c27c2d0f88fe4e097f0e02
WebGestor/TerminaSesion.aspx,page,yes,WebGestor/TerminaSesion.aspx.vb,49,2548,6eb661a14664067d759a530db54ee941f80bdb23
WebGestor/Ventas/Graficos.aspx,page,yes,WebGestor/Ventas/Graficos.aspx.vb,160,8254,501990d302b8fd0a61cdfb12a794da6a325e89b5
WebGestor/Ventas/Ventas_BusArticulos.aspx,page,yes,WebGestor/Ventas/Ventas_BusArticulos.aspx.vb,104,6694,41a85fb48cd081a424de6c14d97d39ea36994c66
WebGestor/Ventas/Ventas_Cotizar_Proveedor.aspx,page,yes,WebGestor/Ventas/Ventas_Cotizar_Proveedor.aspx.vb,247,12997,d4b5fb26ca4e4f07e2125c2e9add3860644c26f3
WebGestor/Ventas/Ventas_Delivery.aspx,page,yes,WebGestor/Ventas/Ventas_Delivery.aspx.vb,570,39012,70300bc94920685be02dd4284a083c86ea49196f
WebGestor/Ventas/Ventas_Grafica.aspx,page,yes,WebGestor/Ventas/Ventas_Grafica.aspx.vb,52,2517,40610f6822f937686b7533aac3d2ab3258e7150a
WebGestor/Ventas/Ventas_Ingresa_OrdenCompra.aspx,page,yes,WebGestor/Ventas/Ventas_Ingresa_OrdenCompra.aspx.vb,266,13918,1e68faf4aa95dff474348ab566046d8ccb997255
WebGestor/Ventas/Ventas_Punto.aspx,page,yes,WebGestor/Ventas/Ventas_Punto.aspx.vb,329,20749,ca46293d13953bafc3cf246918ff15bc326727ed
WebGestor/Ventas/Ventas_Punto_Cliente.aspx,page,yes,WebGestor/Ventas/Ventas_Punto_Cliente.aspx.vb,138,10153,e0b7ba9696eb038ad4aa0c5d63e5dbb77077703c
WebGestor/Ventas/Ventas_Registro_Oportunidades.aspx,page,yes,WebGestor/Ventas/Ventas_Registro_Oportunidades.aspx.vb,426,31728,64e9bacdc65cef6014bf0687d45b597da608e669
